Title,Date,Sentiment,Sentiment_Score
Clipping wings? Banks to collect big borrowers' passport details in 45 days,2018-03-07,Neutral,0.9998564720153809
Weakness in banking stocks is weighing on overall market performance,2018-03-07,Negative,0.999996542930603
"PNB scam: SFIO summons senior officials of ICICI Bank, Axis Bank",2018-03-07,Neutral,0.9999916553497314
The reason why extent of fraud unravelling at PNB could rise beyond $2 bn,2018-03-07,Neutral,0.852678656578064
"PNB scam: PMO apprised of action taken against fraud on Mar 1, says FinMin",2018-03-07,Neutral,0.9999529123306274
"PNB scam: Gitanjali Group's VP held, SFIO calls top bankers; 10 highlights",2018-03-06,Neutral,0.999853253364563
"PNB fraud: SFIO to quiz ICICI's Chanda Kochhar, Axis Bank's Shikha Sharma",2018-03-06,Neutral,0.9974473714828491
Rs 127-billion fraud fallout: Foreign banks stop selling gold to PNB,2018-03-06,Negative,0.9975849390029907
RBI imposes penalty of Rs 30 mn on Axis Bank and Rs 20 mn on IOB,2018-03-06,Neutral,0.9883525967597961
"PNB fraud: CBI grills general manager, gets remand of four accused",2018-03-06,Negative,0.8573602437973022
"PNB scam: Violation of norms going on since 2010, says CBI",2018-03-06,Negative,0.9228157997131348
"PNB fraud going on since 2010, CBI tells court: Top 10 developments",2018-03-06,Neutral,0.9974808096885681
Finance ministry sets up 8-member committee on fintech for easier norms,2018-03-06,Neutral,0.9999974966049194
IndusInd Bank invokes 60 million pledged shares of Jaypee Infratech,2018-03-05,Neutral,0.9999657869338989
RBI to infuse Rs 1 trn into banking system via special auctions in March,2018-03-05,Neutral,0.9999758005142212
HDFC raises Rs 18.94 billion via share sale to global investors,2018-03-05,Neutral,0.9973499774932861
Clearwater Capital is investing more than China in Indian distressed debt,2018-03-05,Neutral,0.9999048709869385
"RBI slaps penalty of Rs 30 mn on Axis, Rs 20 mn on Indian Overseas Bank",2018-03-05,Neutral,0.9999951124191284
How loopholes in PSBs' systems were flagged but never fixed until PNB fraud,2018-03-05,Neutral,0.9801878333091736
Three directors of Allahabad Bank step down on cessation of terms,2018-03-05,Neutral,0.9975040555000305
Prepay part of your home loan to soften blow of rising interest rates,2018-03-05,Negative,0.9178000688552856
PNB scam: Will Fugitive Economic Offenders Bill catch the next Nirav Modi?,2018-03-05,Neutral,0.9985368251800537
"Street signs: PNB Housing closes gap with PNB, BSE shares fall, and more",2018-03-05,Negative,0.9995313882827759
Five PSBs on brink of being put under RBI's prompt corrective action plan,2018-03-05,Neutral,0.995048463344574
Cash-rich PSU general insurer may be asked to buy out smaller ones,2018-03-05,Neutral,0.9998505115509033
"Many state-owned banks exist because of the state, says Rajnish Kumar",2018-03-05,Neutral,0.9982837438583374
"RBI gets tough on MNC banks, asks them to create sub-targets",2018-03-05,Neutral,0.5185431838035583
"PNB scam fallout: Trade finance hit as caution prevails, premium soars",2018-03-05,Negative,0.9999630451202393
PNB scam fallout widens as NCLT bars over 60 entities from selling assets,2018-03-05,Negative,0.47075408697128296
Defaulting promoters must be barred from bidding: Axis Bank chief,2018-03-05,Neutral,0.9998264908790588
"PNB scam: CBI arrests 4 officials of Nirav Modi, Mehul Choksi's companies",2018-03-04,Neutral,0.9999622106552124
Govt's stake in IOB to increase by 7.49% after Rs 46.94-bn capital infusion,2018-03-04,Positive,0.9993757605552673
Loan defaults: Sebi plans to push for disclosures by listed firms in a day,2018-03-04,Neutral,0.9987474679946899
Mauritius promises strong action against any entities involved in PNB scam,2018-03-04,Positive,0.999998927116394
PSBs write off Rs 5.16-bn NPAs of 38 wilful defaulters in H1FY18,2018-03-04,Neutral,0.9542369246482849
Another bank fraud? Borrowers misuse SBI loan of Rs 32 mn to produce a film,2018-03-04,Negative,0.999975323677063
"PNB scam: Court issues non-bailable warrants against Nirav Modi, Choksi",2018-03-03,Neutral,0.9983875751495361
PNB chief Sunil Mehta admits the collusion of employees in LoUs scam,2018-03-03,Neutral,0.9984281063079834
Govt diluting RBI's power to select bank auditors: Financial professionals,2018-03-03,Negative,0.8033528923988342
RBI rejects pleas from mobile wallet entities for less stringent KYC rules,2018-03-03,Negative,0.5472031235694885
South Africa says Bank of Baroda holds 'proceeds of crime involving Guptas',2018-03-02,Neutral,0.998958945274353
"Your EMIs are set to rise! SBI, PNB and ICICI Bank increase lending rates",2018-03-02,Neutral,0.9754598140716553
"Nirav Modi case: CBI recovers LoU documents, arrests another PNB executive",2018-03-02,Neutral,0.9998865127563477
RBI creates separate Rs 50 bn limit for foreign investors in IRF segment,2018-03-02,Neutral,0.9999994039535522
"RBI creates sub-targets for foreign banks to lend to farmers, MSMEs",2018-03-02,Neutral,0.9999860525131226
SBI freezes three overseas deposit accounts of Nirav Modi group companies,2018-03-02,Neutral,0.9996114373207092
Bank of Baroda objects to freezing of funds in South Africa,2018-03-02,Neutral,0.9998718500137329
PNB scam: Govt directs PSBs to consolidate their overseas operations,2018-03-02,Neutral,0.9998974800109863
Govt asks IDBI Bank to rejig its senior management like other PSBs,2018-03-01,Neutral,0.9999020099639893
PNB appoints Lingam Venkata Prabhakar as executive director for 3 years,2018-03-01,Neutral,0.9999462366104126
PNB auditor conspired with Nirav Modi in perpetrating $2-bn fraud: CBI,2018-03-01,Neutral,0.9362346529960632
Bihar youth commits suicide as Punjab National Bank refuses to give loan,2018-03-01,Neutral,0.9839605689048767
CBI registers disproportionate assets case against ex-CMD of United Bank,2018-03-01,Neutral,0.9999039173126221
Buyers express strong interest in Nirav Modi's 'bankrupt' Firestar Diamond,2018-03-01,Positive,1.0
Indian Overseas Bank repays medium term notes of $500 million,2018-03-01,Neutral,0.9999862909317017
Nirav Modi case: CBI recovers documents related to LoU from Mumbai 'chawl',2018-03-01,Neutral,0.999629020690918
"EMIs set to rise as SBI, PNB raise lending rates",2018-03-01,Neutral,0.9795189499855042
Public sector banks need to improve governance infrastructure: SBI chief,2018-03-01,Neutral,0.5670082569122314
"Despite bank fraud, this $40-bn fund manager finds India as surprise haven",2018-03-01,Positive,0.9669788479804993
PNB denies reports RBI didn't conduct any audit at Brady House branch,2018-03-01,Neutral,0.9999780654907227
PNB fraud: ED attaches Rs 12-bn assets of Mehul Choksi; 10 developments,2018-03-01,Neutral,0.9999978542327881
ICAI seeks govt help for access to PNB fraud data,2018-03-01,Neutral,0.999639630317688
Lending rate hike coming? SBI raises term deposit rates across maturities,2018-02-28,Positive,0.5072519183158875
Subhiksha promoter R Subramaniam arrested by ED in money-laundering case,2018-02-28,Neutral,0.9988343119621277
"Canara, Corporation banks clarify on R P Infosystems, Ramnandi fraud cases",2018-02-28,Neutral,0.9997606873512268
"I-T issues lookout notice against Nirav, Choksi to restrict their movement",2018-02-28,Neutral,0.9825587272644043
Canara Bank alleges Rs 5 bn fraud by Kolkata-based R P Infosystems,2018-02-28,Negative,0.5515905618667603
PNB fraud & more: Nifty PSU Bank sees worst monthly fall in two years,2018-02-28,Negative,0.9999955892562866
Allegations of frauds dent India Inc's ability to win investor confidence,2018-02-28,Positive,0.9999834299087524
CBI arrests PNB Brady House branch's internal auditor in $2-billion fraud,2018-02-28,Neutral,0.9986730813980103
Low-cost home loans face high risk of loan default; Maha tops list: Report,2018-02-28,Negative,0.5207235813140869
Nirav Modi refuses to join CBI investigations in PNB scam case: Officials,2018-02-28,Neutral,0.5966775417327881
"SBI revises retail, bulk deposit rates up to 0.75% for various maturities",2018-02-28,Neutral,0.9999933242797852
"PNB scam throws long shadow on diamond industry in Surat, deals drop 10%",2018-02-28,Negative,0.9998924732208252
Another loan default case: Corporation bank reports Rs 68 mn-fraud to CBI,2018-02-28,Negative,0.7733900547027588
"Check NPAs above Rs 500 mn for possible fraud, alert CBI: Govt tells banks",2018-02-28,Neutral,0.9996932744979858
PNB scam may push up pricing for trade loans as rates rise as much as 0.5%,2018-02-27,Neutral,0.8961866497993469
PNB scam: Bank ignored warnings from Gitanjali Gems auditor in March 2017,2018-02-27,Neutral,0.983810305595398
Will form social enterprise to bid for Nirav's Rhythm House: Anand Mahindra,2018-02-27,Neutral,0.9999853372573853
"Apple, Samsung open their wallets, boosting world's economy",2018-02-27,Neutral,0.9933764338493347
"CBI questions PNB's ex-MD, ICICI official; ED files NBW for Nirav Modi",2018-02-27,Neutral,0.9999802112579346
"CBI questions PNB ex-MD Usha Ananthasubramanian, ICICI's ED over Nirav case",2018-02-27,Neutral,0.997714638710022
Moody's upgrades outlook on IDBI Bank to 'positive' from 'stable',2018-02-27,Positive,0.9998077750205994
How state-owned banks function: An explainer of PNB financial fraud,2018-02-27,Neutral,0.9633054137229919
IndusInd ties up with blockchain service Ripple to aid global payments,2018-02-27,Neutral,0.997946560382843
"PNB scam: Fraud by Nirav Modi, Choksi widens to $2 bn; top 10 developments",2018-02-27,Positive,0.9210965037345886
PNB fraud: FinMin sets 15-day deadline for banks to fix operational gaps,2018-02-27,Neutral,0.9888932108879089
Rs 114-bn PNB fraud gets bigger: Bank says total dues can be Rs 13 bn more,2018-02-27,Neutral,0.534823477268219
"OBC bank fraud: Facing probe, Simbhaoli Sugars says committed to clear dues",2018-02-27,Neutral,0.9972630739212036
PNB tightens staff transfer policy to ensure irregularities do not recur,2018-02-27,Neutral,0.9933504462242126
PNB fraud case: Key Nirav Modi papers seized from law firm,2018-02-27,Neutral,0.9982276558876038
Reserve Bank of India raises currency derivatives limit to $100 million,2018-02-27,Neutral,0.9998524188995361
CBI issues lookout notice against four accused in Oriental Bank scam,2018-02-27,Neutral,0.9936673045158386
"PNB fraud: Asset-backed securities not affected by scam, says Fitch Ratings",2018-02-27,Neutral,0.9775675535202026
PNB fraud: CBI seeks details of nostro transactions from 5 banks,2018-02-27,Neutral,0.9993640780448914
PNB scam: Govt fast-tracks bill to seize assets of defaulters fleeing India,2018-02-27,Neutral,0.9990413784980774
"Post PNB fraud, bank unions call off March 15 strike",2018-02-26,Neutral,0.8357829451560974
OBC fraud: Simbhaoli Sugars says will honour payment commitments,2018-02-26,Neutral,0.9995179176330566
"Bad news for Gitanjali, PNB, OBC: Few scam-related stocks regain lost glory",2018-02-26,Negative,0.9999895095825195
HDFC bank submits report to Sebi over financial result leakage on WhatsApp,2018-02-26,Neutral,0.9996992349624634
"PNB scam: CBI writes to five banks, seeks details of Nostro transactions",2018-02-26,Neutral,0.9999967813491821
KYC for payment wallets: RBI says no extension beyond February 28,2018-02-26,Neutral,0.9999649524688721
"Fraud-hit PNB assures investors of early recovery, as probe widens",2018-02-26,Positive,0.9999997615814209
Rs 980-mn OBC bank fraud: CBI books Simbhaoli Sugars; top 10 developments,2018-02-26,Neutral,0.9985312223434448
PNB fraud: Nirav Modi may face non-bailable warrant; top 10 developments,2018-02-26,Negative,0.9935674071311951
"Amid rising NPAs and PNB fraud, PSU banks face credibility crisis",2018-02-26,Negative,0.9999923706054688
PNB scam fallout: Govt is revisiting plans of a bank-holding company,2018-02-26,Neutral,0.9995473027229309
Axis Bank to focus only on better-rated borrowers as bad loans soar,2018-02-26,Neutral,0.9975780844688416
State Bank of India in UK set for major restructuring,2018-02-26,Neutral,0.9875950813293457
"Banks struggle with farm loan target due to waivers, may lean on PSL certs",2018-02-26,Negative,0.9999634027481079
Catholic Syrian Bank to increase equity to allow Fairfax on board,2018-02-26,Neutral,0.8733350038528442
"PNB fraud: ED to trace assets of Nirav, Choksi from over dozen countries",2018-02-26,Neutral,0.9764827489852905
ICAI assures 'accelerated inquiry' into auditors' role in PNB fraud,2018-02-26,Positive,0.9843087792396545
PNB fraud: Banks for raising insurance cover against fraud by staff,2018-02-26,Negative,0.7224833965301514
Rs 114-bn PNB scam: CII for privatisation of public sector banks,2018-02-26,Neutral,0.9999879598617554
Foreign lenders review counter-party limits on Punjab National Bank,2018-02-26,Neutral,0.9998769760131836
PNB fraud: Surat traders hope scam won't take shine off diamond business,2018-02-25,Negative,0.9879620671272278
"PNB scam, possible Fed rate hike spur Rs 100 bn FPI sell-off in Feb",2018-02-25,Positive,0.9996247291564941
Nirav deposited Rs 900 mn in PNB hours before note ban: NCP's Majeed Memon,2018-02-25,Neutral,0.9999719858169556
Rate hike by RBI likely as recovery is in nascent stage: Morgan Stanley,2018-02-25,Neutral,0.9977713823318481
"PNB fraud: Business lending shouldn't come to a standstill, urges Assocham",2018-02-25,Negative,0.7086178660392761
"Another PNB scam: After Nirav Modi, Rs 6.2 mn Mudra loan fraud reported",2018-02-24,Neutral,0.5679280757904053
"PNB scam: Passports of Nirav Modi, Mehul Choksi revoked, say MEA sources",2018-02-24,Neutral,0.9998708963394165
"Rs 114-bn scam: CBI questions PNB CEO Sunil Mehta, Director Brahmaji Rao",2018-02-24,Neutral,0.9999483823776245
"After PNB and Rotomac, CBI exposes three fresh cases of financial frauds",2018-02-24,Neutral,0.9174335598945618
"PNB fraud: Justice I deserve is far off, says Mehul Choksi to jobless staff",2018-02-24,Neutral,0.998518168926239
PNB scam: ED attaches 21 properties worth Rs 5.23 bn of Nirav Modi group,2018-02-24,Neutral,0.9999991655349731
PNB fraud redux? Bank of Maharashtra knocks CBI's door in loan default case,2018-02-24,Negative,0.8761443495750427
"PNB fraud 'scar' on economy: Jaitley slams regulators, hints at new norms",2018-02-24,Negative,0.8585375547409058
"After PNB, Rs 3.9-bn Oriental Bank of Commerce scam hits banking sector",2018-02-24,Neutral,0.9999960660934448
Scam-hit PNB can sell 13% in PNB Housing Finance by Nov 2019,2018-02-24,Neutral,0.9999121427536011
RBI announces ombudsman scheme to address complaints against NBFCs,2018-02-24,Neutral,0.9998144507408142
"PNB scam: Won't tolerate irregularities in financial sector, says PM Modi",2018-02-24,Neutral,0.9948809146881104
PNB fraud: Global accounting firms under lens,2018-02-24,Negative,0.8829091191291809
Rs 114-bn scam: PNB says will not appoint PwC India as forensic auditor,2018-02-24,Neutral,0.9995152950286865
Banks need to revisit surveillance system to plug loopholes: Ex-PNB chief,2018-02-24,Neutral,0.9986541271209717
Find people responsible for leaking earnings on WhatsApp: Sebi to HDFC Bank,2018-02-23,Neutral,0.9556382894515991
Didn't consider PwC for forensic audit post fraud due to Sebi order: PNB,2018-02-23,Neutral,0.9916715025901794
Govt is taking strong action against financial irregularities: PM Modi,2018-02-23,Positive,0.9999972581863403
